assessment_id,predictor_row_key_t,target_row_key_t_plus_1,ticker,target_year,class_label,candidate_id,source_id,block,evidence_id,assessment_status,usability_flag,definition_contract_gap,prediction_cutoff,cutoff_resolvable,g01,g02,g03,g04,g05,g06,g07,g08,failure_reason,reviewer_status
assess_بترانس_1396_بترانس_1397_cand_m4_going_concern_flag,بترانس|1396,بترانس|1397,بترانس,1397,negative,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بترانس_1396_بترانس_1397_cand_m4_audit_lag_days,بترانس|1396,بترانس|1397,بترانس,1397,negative,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بترانس_1396_بترانس_1397_cand_m4_board_size,بترانس|1396,بترانس|1397,بترانس,1397,negative,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m2_equity_return_window,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m2_realized_volatility,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m2_amihud_illiquidity,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m3_cpi_inflation,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m3_fx_change_official,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m3_policy_financing_rate,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m4_audit_opinion_type,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m4_going_concern_flag,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m4_audit_lag_days,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکاب_1396_بکاب_1397_cand_m4_board_size,بکاب|1396,بکاب|1397,بکاب,1397,negative,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m2_equity_return_window,بکام|1396,بکام|1397,بکام,1397,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m2_realized_volatility,بکام|1396,بکام|1397,بکام,1397,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m2_amihud_illiquidity,بکام|1396,بکام|1397,بکام,1397,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m3_cpi_inflation,بکام|1396,بکام|1397,بکام,1397,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m3_fx_change_official,بکام|1396,بکام|1397,بکام,1397,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m3_policy_financing_rate,بکام|1396,بکام|1397,بکام,1397,negative,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m4_audit_opinion_type,بکام|1396,بکام|1397,بکام,1397,negative,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m4_going_concern_flag,بکام|1396,بکام|1397,بکام,1397,negative,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m4_audit_lag_days,بکام|1396,بکام|1397,بکام,1397,negative,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بکام_1396_بکام_1397_cand_m4_board_size,بکام|1396,بکام|1397,بکام,1397,negative,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_تپمپی_1396_تپمپی_1397_cand_m2_equity_return_window,تپمپی|1396,تپمپی|1397,تپمپی,1397,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_تپمپی_1396_تپمپی_1397_cand_m2_realized_volatility,تپمپی|1396,تپمپی|1397,تپمپی,1397,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_تپمپی_1396_تپمپی_1397_cand_m2_amihud_illiquidity,تپمپی|1396,تپمپی|1397,تپمپی,1397,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_تپمپی_1396_تپمپی_1397_cand_m3_cpi_inflation,تپمپی|1396,تپمپی|1397,تپمپی,1397,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_تپمپی_1396_تپمپی_1397_cand_m3_fx_change_official,تپمپی|1396,تپمپی|1397,تپمپی,1397,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
